# This file is generated on 26-Oct-2022 at 15:52:14 and contains for each site, each satellite, frequency:
# att_comb_cdf_val = cdf value of total attenuation (dB); att_comb_cdf_prob = cdf probability of total attenuation(%).
# All parameters are computed by: ITU-R P.618-10 model.
# Total attenuation results are sorted acording to the site identification number:
#    _ 1 = Houston (Lat = 2.9560e+01 deg, Lon = -9.5100e+01 deg, Alt = 5.0000e-03 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_comb_cdf_val (dB), att_comb_cdf_prob ()
1, 6, 3.7500e+01, 1.6719e+02, 1.0000e-03
1, 6, 3.7500e+01, 1.5143e+02, 2.0000e-03
1, 6, 3.7500e+01, 1.2706e+02, 5.0000e-03
1, 6, 3.7500e+01, 1.1393e+02, 8.0000e-03
1, 6, 3.7500e+01, 1.0771e+02, 1.0000e-02
1, 6, 3.7500e+01, 9.4845e+01, 1.6000e-02
1, 6, 3.7500e+01, 8.1207e+01, 2.7000e-02
1, 6, 3.7500e+01, 6.8893e+01, 4.5000e-02
1, 6, 3.7500e+01, 5.7242e+01, 7.7000e-02
1, 6, 3.7500e+01, 4.6988e+01, 1.3000e-01
1, 6, 3.7500e+01, 3.8557e+01, 2.1000e-01
1, 6, 3.7500e+01, 3.0778e+01, 3.5000e-01
1, 6, 3.7500e+01, 2.3820e+01, 6.0000e-01
1, 6, 3.7500e+01, 1.8669e+01, 9.5000e-01
1, 6, 3.7500e+01, 1.3746e+01, 1.7000e+00
1, 6, 3.7500e+01, 9.8372e+00, 3.0000e+00
1, 6, 3.7500e+01, 6.8406e+00, 5.1000e+00
1, 6, 3.7500e+01, 4.7998e+00, 8.3000e+00
1, 6, 3.7500e+01, 3.6293e+00, 1.2000e+01
1, 6, 3.7500e+01, 2.5692e+00, 1.9000e+01
1, 6, 3.7500e+01, 1.8580e+00, 3.0000e+01
1, 6, 3.7500e+01, 1.5750e+00, 4.0000e+01
1, 6, 3.7500e+01, 1.3327e+00, 5.5000e+01
1, 6, 3.7500e+01, 1.1974e+00, 7.2000e+01
1, 6, 3.7500e+01, 1.1138e+00, 9.0000e+01
1, 6, 3.7500e+01, 1.0862e+00, 9.9000e+01
1, 6, 3.7500e+01, 1.6719e+02, 1.0000e-03
1, 6, 3.7500e+01, 1.5143e+02, 2.0000e-03
1, 6, 3.7500e+01, 1.2706e+02, 5.0000e-03
1, 6, 3.7500e+01, 1.1393e+02, 8.0000e-03
1, 6, 3.7500e+01, 1.0771e+02, 1.0000e-02
1, 6, 3.7500e+01, 9.4845e+01, 1.6000e-02
1, 6, 3.7500e+01, 8.1207e+01, 2.7000e-02
1, 6, 3.7500e+01, 6.8893e+01, 4.5000e-02
1, 6, 3.7500e+01, 5.7242e+01, 7.7000e-02
1, 6, 3.7500e+01, 4.6988e+01, 1.3000e-01
1, 6, 3.7500e+01, 3.8557e+01, 2.1000e-01
1, 6, 3.7500e+01, 3.0778e+01, 3.5000e-01
1, 6, 3.7500e+01, 2.3820e+01, 6.0000e-01
1, 6, 3.7500e+01, 1.8669e+01, 9.5000e-01
1, 6, 3.7500e+01, 1.3746e+01, 1.7000e+00
1, 6, 3.7500e+01, 9.8372e+00, 3.0000e+00
1, 6, 3.7500e+01, 6.8406e+00, 5.1000e+00
1, 6, 3.7500e+01, 4.7998e+00, 8.3000e+00
1, 6, 3.7500e+01, 3.6293e+00, 1.2000e+01
1, 6, 3.7500e+01, 2.5692e+00, 1.9000e+01
1, 6, 3.7500e+01, 1.8580e+00, 3.0000e+01
1, 6, 3.7500e+01, 1.5750e+00, 4.0000e+01
1, 6, 3.7500e+01, 1.3327e+00, 5.5000e+01
1, 6, 3.7500e+01, 1.1974e+00, 7.2000e+01
1, 6, 3.7500e+01, 1.1138e+00, 9.0000e+01
1, 6, 3.7500e+01, 1.0862e+00, 9.9000e+01
1, 6, 3.7500e+01, 1.6719e+02, 1.0000e-03
1, 6, 3.7500e+01, 1.5143e+02, 2.0000e-03
1, 6, 3.7500e+01, 1.2706e+02, 5.0000e-03
1, 6, 3.7500e+01, 1.1393e+02, 8.0000e-03
1, 6, 3.7500e+01, 1.0771e+02, 1.0000e-02
1, 6, 3.7500e+01, 9.4845e+01, 1.6000e-02
1, 6, 3.7500e+01, 8.1207e+01, 2.7000e-02
1, 6, 3.7500e+01, 6.8893e+01, 4.5000e-02
1, 6, 3.7500e+01, 5.7242e+01, 7.7000e-02
1, 6, 3.7500e+01, 4.6988e+01, 1.3000e-01
1, 6, 3.7500e+01, 3.8557e+01, 2.1000e-01
1, 6, 3.7500e+01, 3.0778e+01, 3.5000e-01
1, 6, 3.7500e+01, 2.3820e+01, 6.0000e-01
1, 6, 3.7500e+01, 1.8669e+01, 9.5000e-01
1, 6, 3.7500e+01, 1.3746e+01, 1.7000e+00
1, 6, 3.7500e+01, 9.8372e+00, 3.0000e+00
1, 6, 3.7500e+01, 6.8406e+00, 5.1000e+00
1, 6, 3.7500e+01, 4.7998e+00, 8.3000e+00
1, 6, 3.7500e+01, 3.6293e+00, 1.2000e+01
1, 6, 3.7500e+01, 2.5692e+00, 1.9000e+01
1, 6, 3.7500e+01, 1.8580e+00, 3.0000e+01
1, 6, 3.7500e+01, 1.5750e+00, 4.0000e+01
1, 6, 3.7500e+01, 1.3327e+00, 5.5000e+01
1, 6, 3.7500e+01, 1.1974e+00, 7.2000e+01
1, 6, 3.7500e+01, 1.1138e+00, 9.0000e+01
1, 6, 3.7500e+01, 1.0862e+00, 9.9000e+01
1, 6, 3.7500e+01, 1.6719e+02, 1.0000e-03
1, 6, 3.7500e+01, 1.5143e+02, 2.0000e-03
1, 6, 3.7500e+01, 1.2706e+02, 5.0000e-03
1, 6, 3.7500e+01, 1.1393e+02, 8.0000e-03
1, 6, 3.7500e+01, 1.0771e+02, 1.0000e-02
1, 6, 3.7500e+01, 9.4845e+01, 1.6000e-02
1, 6, 3.7500e+01, 8.1207e+01, 2.7000e-02
1, 6, 3.7500e+01, 6.8893e+01, 4.5000e-02
1, 6, 3.7500e+01, 5.7242e+01, 7.7000e-02
1, 6, 3.7500e+01, 4.6988e+01, 1.3000e-01
1, 6, 3.7500e+01, 3.8557e+01, 2.1000e-01
1, 6, 3.7500e+01, 3.0778e+01, 3.5000e-01
1, 6, 3.7500e+01, 2.3820e+01, 6.0000e-01
1, 6, 3.7500e+01, 1.8669e+01, 9.5000e-01
1, 6, 3.7500e+01, 1.3746e+01, 1.7000e+00
1, 6, 3.7500e+01, 9.8372e+00, 3.0000e+00
1, 6, 3.7500e+01, 6.8406e+00, 5.1000e+00
1, 6, 3.7500e+01, 4.7998e+00, 8.3000e+00
1, 6, 3.7500e+01, 3.6293e+00, 1.2000e+01
1, 6, 3.7500e+01, 2.5692e+00, 1.9000e+01
1, 6, 3.7500e+01, 1.8580e+00, 3.0000e+01
1, 6, 3.7500e+01, 1.5750e+00, 4.0000e+01
1, 6, 3.7500e+01, 1.3327e+00, 5.5000e+01
1, 6, 3.7500e+01, 1.1974e+00, 7.2000e+01
1, 6, 3.7500e+01, 1.1138e+00, 9.0000e+01
1, 6, 3.7500e+01, 1.0862e+00, 9.9000e+01
1, 6, 3.7500e+01, 1.6719e+02, 1.0000e-03
1, 6, 3.7500e+01, 1.5143e+02, 2.0000e-03
1, 6, 3.7500e+01, 1.2706e+02, 5.0000e-03
1, 6, 3.7500e+01, 1.1393e+02, 8.0000e-03
1, 6, 3.7500e+01, 1.0771e+02, 1.0000e-02
1, 6, 3.7500e+01, 9.4845e+01, 1.6000e-02
1, 6, 3.7500e+01, 8.1207e+01, 2.7000e-02
1, 6, 3.7500e+01, 6.8893e+01, 4.5000e-02
1, 6, 3.7500e+01, 5.7242e+01, 7.7000e-02
1, 6, 3.7500e+01, 4.6988e+01, 1.3000e-01
1, 6, 3.7500e+01, 3.8557e+01, 2.1000e-01
1, 6, 3.7500e+01, 3.0778e+01, 3.5000e-01
1, 6, 3.7500e+01, 2.3820e+01, 6.0000e-01
1, 6, 3.7500e+01, 1.8669e+01, 9.5000e-01
1, 6, 3.7500e+01, 1.3746e+01, 1.7000e+00
1, 6, 3.7500e+01, 9.8372e+00, 3.0000e+00
1, 6, 3.7500e+01, 6.8406e+00, 5.1000e+00
1, 6, 3.7500e+01, 4.7998e+00, 8.3000e+00
1, 6, 3.7500e+01, 3.6293e+00, 1.2000e+01
1, 6, 3.7500e+01, 2.5692e+00, 1.9000e+01
1, 6, 3.7500e+01, 1.8580e+00, 3.0000e+01
1, 6, 3.7500e+01, 1.5750e+00, 4.0000e+01
1, 6, 3.7500e+01, 1.3327e+00, 5.5000e+01
1, 6, 3.7500e+01, 1.1974e+00, 7.2000e+01
1, 6, 3.7500e+01, 1.1138e+00, 9.0000e+01
1, 6, 3.7500e+01, 1.0862e+00, 9.9000e+01
1, 6, 3.7500e+01, 1.6719e+02, 1.0000e-03
1, 6, 3.7500e+01, 1.5143e+02, 2.0000e-03
1, 6, 3.7500e+01, 1.2706e+02, 5.0000e-03
1, 6, 3.7500e+01, 1.1393e+02, 8.0000e-03
1, 6, 3.7500e+01, 1.0771e+02, 1.0000e-02
1, 6, 3.7500e+01, 9.4845e+01, 1.6000e-02
1, 6, 3.7500e+01, 8.1207e+01, 2.7000e-02
1, 6, 3.7500e+01, 6.8893e+01, 4.5000e-02
1, 6, 3.7500e+01, 5.7242e+01, 7.7000e-02
1, 6, 3.7500e+01, 4.6988e+01, 1.3000e-01
1, 6, 3.7500e+01, 3.8557e+01, 2.1000e-01
1, 6, 3.7500e+01, 3.0778e+01, 3.5000e-01
1, 6, 3.7500e+01, 2.3820e+01, 6.0000e-01
1, 6, 3.7500e+01, 1.8669e+01, 9.5000e-01
1, 6, 3.7500e+01, 1.3746e+01, 1.7000e+00
1, 6, 3.7500e+01, 9.8372e+00, 3.0000e+00
1, 6, 3.7500e+01, 6.8406e+00, 5.1000e+00
1, 6, 3.7500e+01, 4.7998e+00, 8.3000e+00
1, 6, 3.7500e+01, 3.6293e+00, 1.2000e+01
1, 6, 3.7500e+01, 2.5692e+00, 1.9000e+01
1, 6, 3.7500e+01, 1.8580e+00, 3.0000e+01
1, 6, 3.7500e+01, 1.5750e+00, 4.0000e+01
1, 6, 3.7500e+01, 1.3327e+00, 5.5000e+01
1, 6, 3.7500e+01, 1.1974e+00, 7.2000e+01
1, 6, 3.7500e+01, 1.1138e+00, 9.0000e+01
1, 6, 3.7500e+01, 1.0862e+00, 9.9000e+01
1, 6, 3.7500e+01, 1.6719e+02, 1.0000e-03
1, 6, 3.7500e+01, 1.5143e+02, 2.0000e-03
1, 6, 3.7500e+01, 1.2706e+02, 5.0000e-03
1, 6, 3.7500e+01, 1.1393e+02, 8.0000e-03
1, 6, 3.7500e+01, 1.0771e+02, 1.0000e-02
1, 6, 3.7500e+01, 9.4845e+01, 1.6000e-02
1, 6, 3.7500e+01, 8.1207e+01, 2.7000e-02
1, 6, 3.7500e+01, 6.8893e+01, 4.5000e-02
1, 6, 3.7500e+01, 5.7242e+01, 7.7000e-02
1, 6, 3.7500e+01, 4.6988e+01, 1.3000e-01
1, 6, 3.7500e+01, 3.8557e+01, 2.1000e-01
1, 6, 3.7500e+01, 3.0778e+01, 3.5000e-01
1, 6, 3.7500e+01, 2.3820e+01, 6.0000e-01
1, 6, 3.7500e+01, 1.8669e+01, 9.5000e-01
1, 6, 3.7500e+01, 1.3746e+01, 1.7000e+00
1, 6, 3.7500e+01, 9.8372e+00, 3.0000e+00
1, 6, 3.7500e+01, 6.8406e+00, 5.1000e+00
1, 6, 3.7500e+01, 4.7998e+00, 8.3000e+00
1, 6, 3.7500e+01, 3.6293e+00, 1.2000e+01
1, 6, 3.7500e+01, 2.5692e+00, 1.9000e+01
1, 6, 3.7500e+01, 1.8580e+00, 3.0000e+01
1, 6, 3.7500e+01, 1.5750e+00, 4.0000e+01
1, 6, 3.7500e+01, 1.3327e+00, 5.5000e+01
1, 6, 3.7500e+01, 1.1974e+00, 7.2000e+01
1, 6, 3.7500e+01, 1.1138e+00, 9.0000e+01
1, 6, 3.7500e+01, 1.0862e+00, 9.9000e+01
1, 6, 3.7500e+01, 1.6719e+02, 1.0000e-03
1, 6, 3.7500e+01, 1.5143e+02, 2.0000e-03
1, 6, 3.7500e+01, 1.2706e+02, 5.0000e-03
1, 6, 3.7500e+01, 1.1393e+02, 8.0000e-03
1, 6, 3.7500e+01, 1.0771e+02, 1.0000e-02
1, 6, 3.7500e+01, 9.4845e+01, 1.6000e-02
1, 6, 3.7500e+01, 8.1207e+01, 2.7000e-02
1, 6, 3.7500e+01, 6.8893e+01, 4.5000e-02
1, 6, 3.7500e+01, 5.7242e+01, 7.7000e-02
1, 6, 3.7500e+01, 4.6988e+01, 1.3000e-01
1, 6, 3.7500e+01, 3.8557e+01, 2.1000e-01
1, 6, 3.7500e+01, 3.0778e+01, 3.5000e-01
1, 6, 3.7500e+01, 2.3820e+01, 6.0000e-01
1, 6, 3.7500e+01, 1.8669e+01, 9.5000e-01
1, 6, 3.7500e+01, 1.3746e+01, 1.7000e+00
1, 6, 3.7500e+01, 9.8372e+00, 3.0000e+00
1, 6, 3.7500e+01, 6.8406e+00, 5.1000e+00
1, 6, 3.7500e+01, 4.7998e+00, 8.3000e+00
1, 6, 3.7500e+01, 3.6293e+00, 1.2000e+01
1, 6, 3.7500e+01, 2.5692e+00, 1.9000e+01
1, 6, 3.7500e+01, 1.8580e+00, 3.0000e+01
1, 6, 3.7500e+01, 1.5750e+00, 4.0000e+01
1, 6, 3.7500e+01, 1.3327e+00, 5.5000e+01
1, 6, 3.7500e+01, 1.1974e+00, 7.2000e+01
1, 6, 3.7500e+01, 1.1138e+00, 9.0000e+01
1, 6, 3.7500e+01, 1.0862e+00, 9.9000e+01
1, 6, 3.7500e+01, 1.6719e+02, 1.0000e-03
1, 6, 3.7500e+01, 1.5143e+02, 2.0000e-03
1, 6, 3.7500e+01, 1.2706e+02, 5.0000e-03
1, 6, 3.7500e+01, 1.1393e+02, 8.0000e-03
1, 6, 3.7500e+01, 1.0771e+02, 1.0000e-02
1, 6, 3.7500e+01, 9.4845e+01, 1.6000e-02
1, 6, 3.7500e+01, 8.1207e+01, 2.7000e-02
1, 6, 3.7500e+01, 6.8893e+01, 4.5000e-02
1, 6, 3.7500e+01, 5.7242e+01, 7.7000e-02
1, 6, 3.7500e+01, 4.6988e+01, 1.3000e-01
1, 6, 3.7500e+01, 3.8557e+01, 2.1000e-01
1, 6, 3.7500e+01, 3.0778e+01, 3.5000e-01
1, 6, 3.7500e+01, 2.3820e+01, 6.0000e-01
1, 6, 3.7500e+01, 1.8669e+01, 9.5000e-01
1, 6, 3.7500e+01, 1.3746e+01, 1.7000e+00
1, 6, 3.7500e+01, 9.8372e+00, 3.0000e+00
1, 6, 3.7500e+01, 6.8406e+00, 5.1000e+00
1, 6, 3.7500e+01, 4.7998e+00, 8.3000e+00
1, 6, 3.7500e+01, 3.6293e+00, 1.2000e+01
1, 6, 3.7500e+01, 2.5692e+00, 1.9000e+01
1, 6, 3.7500e+01, 1.8580e+00, 3.0000e+01
1, 6, 3.7500e+01, 1.5750e+00, 4.0000e+01
1, 6, 3.7500e+01, 1.3327e+00, 5.5000e+01
1, 6, 3.7500e+01, 1.1974e+00, 7.2000e+01
1, 6, 3.7500e+01, 1.1138e+00, 9.0000e+01
1, 6, 3.7500e+01, 1.0862e+00, 9.9000e+01
1, 6, 3.7500e+01, 1.6719e+02, 1.0000e-03
1, 6, 3.7500e+01, 1.5143e+02, 2.0000e-03
1, 6, 3.7500e+01, 1.2706e+02, 5.0000e-03
1, 6, 3.7500e+01, 1.1393e+02, 8.0000e-03
1, 6, 3.7500e+01, 1.0771e+02, 1.0000e-02
1, 6, 3.7500e+01, 9.4845e+01, 1.6000e-02
1, 6, 3.7500e+01, 8.1207e+01, 2.7000e-02
1, 6, 3.7500e+01, 6.8893e+01, 4.5000e-02
1, 6, 3.7500e+01, 5.7242e+01, 7.7000e-02
1, 6, 3.7500e+01, 4.6988e+01, 1.3000e-01
1, 6, 3.7500e+01, 3.8557e+01, 2.1000e-01
1, 6, 3.7500e+01, 3.0778e+01, 3.5000e-01
1, 6, 3.7500e+01, 2.3820e+01, 6.0000e-01
1, 6, 3.7500e+01, 1.8669e+01, 9.5000e-01
1, 6, 3.7500e+01, 1.3746e+01, 1.7000e+00
1, 6, 3.7500e+01, 9.8372e+00, 3.0000e+00
1, 6, 3.7500e+01, 6.8406e+00, 5.1000e+00
1, 6, 3.7500e+01, 4.7998e+00, 8.3000e+00
1, 6, 3.7500e+01, 3.6293e+00, 1.2000e+01
1, 6, 3.7500e+01, 2.5692e+00, 1.9000e+01
1, 6, 3.7500e+01, 1.8580e+00, 3.0000e+01
1, 6, 3.7500e+01, 1.5750e+00, 4.0000e+01
1, 6, 3.7500e+01, 1.3327e+00, 5.5000e+01
1, 6, 3.7500e+01, 1.1974e+00, 7.2000e+01
1, 6, 3.7500e+01, 1.1138e+00, 9.0000e+01
1, 6, 3.7500e+01, 1.0862e+00, 9.9000e+01
1, 6, 3.7500e+01, 1.6719e+02, 1.0000e-03
1, 6, 3.7500e+01, 1.5143e+02, 2.0000e-03
1, 6, 3.7500e+01, 1.2706e+02, 5.0000e-03
1, 6, 3.7500e+01, 1.1393e+02, 8.0000e-03
1, 6, 3.7500e+01, 1.0771e+02, 1.0000e-02
1, 6, 3.7500e+01, 9.4845e+01, 1.6000e-02
1, 6, 3.7500e+01, 8.1207e+01, 2.7000e-02
1, 6, 3.7500e+01, 6.8893e+01, 4.5000e-02
1, 6, 3.7500e+01, 5.7242e+01, 7.7000e-02
1, 6, 3.7500e+01, 4.6988e+01, 1.3000e-01
1, 6, 3.7500e+01, 3.8557e+01, 2.1000e-01
1, 6, 3.7500e+01, 3.0778e+01, 3.5000e-01
1, 6, 3.7500e+01, 2.3820e+01, 6.0000e-01
1, 6, 3.7500e+01, 1.8669e+01, 9.5000e-01
1, 6, 3.7500e+01, 1.3746e+01, 1.7000e+00
1, 6, 3.7500e+01, 9.8372e+00, 3.0000e+00
1, 6, 3.7500e+01, 6.8406e+00, 5.1000e+00
1, 6, 3.7500e+01, 4.7998e+00, 8.3000e+00
1, 6, 3.7500e+01, 3.6293e+00, 1.2000e+01
1, 6, 3.7500e+01, 2.5692e+00, 1.9000e+01
1, 6, 3.7500e+01, 1.8580e+00, 3.0000e+01
1, 6, 3.7500e+01, 1.5750e+00, 4.0000e+01
1, 6, 3.7500e+01, 1.3327e+00, 5.5000e+01
1, 6, 3.7500e+01, 1.1974e+00, 7.2000e+01
1, 6, 3.7500e+01, 1.1138e+00, 9.0000e+01
1, 6, 3.7500e+01, 1.0862e+00, 9.9000e+01
1, 7, 3.7500e+01, 1.5956e+02, 1.0000e-03
1, 7, 3.7500e+01, 1.4451e+02, 2.0000e-03
1, 7, 3.7500e+01, 1.2119e+02, 5.0000e-03
1, 7, 3.7500e+01, 1.0861e+02, 8.0000e-03
1, 7, 3.7500e+01, 1.0265e+02, 1.0000e-02
1, 7, 3.7500e+01, 9.0318e+01, 1.6000e-02
1, 7, 3.7500e+01, 7.7237e+01, 2.7000e-02
1, 7, 3.7500e+01, 6.5420e+01, 4.5000e-02
1, 7, 3.7500e+01, 5.4230e+01, 7.7000e-02
1, 7, 3.7500e+01, 4.4399e+01, 1.3000e-01
1, 7, 3.7500e+01, 3.6334e+01, 2.1000e-01
1, 7, 3.7500e+01, 2.8895e+01, 3.5000e-01
1, 7, 3.7500e+01, 2.2241e+01, 6.0000e-01
1, 7, 3.7500e+01, 1.7327e+01, 9.5000e-01
1, 7, 3.7500e+01, 1.2701e+01, 1.7000e+00
1, 7, 3.7500e+01, 9.0644e+00, 3.0000e+00
1, 7, 3.7500e+01, 6.2979e+00, 5.1000e+00
1, 7, 3.7500e+01, 4.4165e+00, 8.3000e+00
1, 7, 3.7500e+01, 3.3383e+00, 1.2000e+01
1, 7, 3.7500e+01, 2.3603e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.7024e+00, 3.0000e+01
1, 7, 3.7500e+01, 1.4380e+00, 4.0000e+01
1, 7, 3.7500e+01, 1.2110e+00, 5.5000e+01
1, 7, 3.7500e+01, 1.0820e+00, 7.2000e+01
1, 7, 3.7500e+01, 1.0008e+00, 9.0000e+01
1, 7, 3.7500e+01, 9.7322e-01, 9.9000e+01
1, 7, 3.7500e+01, 1.5956e+02, 1.0000e-03
1, 7, 3.7500e+01, 1.4451e+02, 2.0000e-03
1, 7, 3.7500e+01, 1.2119e+02, 5.0000e-03
1, 7, 3.7500e+01, 1.0861e+02, 8.0000e-03
1, 7, 3.7500e+01, 1.0265e+02, 1.0000e-02
1, 7, 3.7500e+01, 9.0318e+01, 1.6000e-02
1, 7, 3.7500e+01, 7.7237e+01, 2.7000e-02
1, 7, 3.7500e+01, 6.5420e+01, 4.5000e-02
1, 7, 3.7500e+01, 5.4230e+01, 7.7000e-02
1, 7, 3.7500e+01, 4.4399e+01, 1.3000e-01
1, 7, 3.7500e+01, 3.6334e+01, 2.1000e-01
1, 7, 3.7500e+01, 2.8895e+01, 3.5000e-01
1, 7, 3.7500e+01, 2.2241e+01, 6.0000e-01
1, 7, 3.7500e+01, 1.7327e+01, 9.5000e-01
1, 7, 3.7500e+01, 1.2701e+01, 1.7000e+00
1, 7, 3.7500e+01, 9.0644e+00, 3.0000e+00
1, 7, 3.7500e+01, 6.2979e+00, 5.1000e+00
1, 7, 3.7500e+01, 4.4165e+00, 8.3000e+00
1, 7, 3.7500e+01, 3.3383e+00, 1.2000e+01
1, 7, 3.7500e+01, 2.3603e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.7024e+00, 3.0000e+01
1, 7, 3.7500e+01, 1.4380e+00, 4.0000e+01
1, 7, 3.7500e+01, 1.2110e+00, 5.5000e+01
1, 7, 3.7500e+01, 1.0820e+00, 7.2000e+01
1, 7, 3.7500e+01, 1.0008e+00, 9.0000e+01
1, 7, 3.7500e+01, 9.7322e-01, 9.9000e+01
1, 7, 3.7500e+01, 1.5956e+02, 1.0000e-03
1, 7, 3.7500e+01, 1.4451e+02, 2.0000e-03
1, 7, 3.7500e+01, 1.2119e+02, 5.0000e-03
1, 7, 3.7500e+01, 1.0861e+02, 8.0000e-03
1, 7, 3.7500e+01, 1.0265e+02, 1.0000e-02
1, 7, 3.7500e+01, 9.0318e+01, 1.6000e-02
1, 7, 3.7500e+01, 7.7237e+01, 2.7000e-02
1, 7, 3.7500e+01, 6.5420e+01, 4.5000e-02
1, 7, 3.7500e+01, 5.4230e+01, 7.7000e-02
1, 7, 3.7500e+01, 4.4399e+01, 1.3000e-01
1, 7, 3.7500e+01, 3.6334e+01, 2.1000e-01
1, 7, 3.7500e+01, 2.8895e+01, 3.5000e-01
1, 7, 3.7500e+01, 2.2241e+01, 6.0000e-01
1, 7, 3.7500e+01, 1.7327e+01, 9.5000e-01
1, 7, 3.7500e+01, 1.2701e+01, 1.7000e+00
1, 7, 3.7500e+01, 9.0644e+00, 3.0000e+00
1, 7, 3.7500e+01, 6.2979e+00, 5.1000e+00
1, 7, 3.7500e+01, 4.4165e+00, 8.3000e+00
1, 7, 3.7500e+01, 3.3383e+00, 1.2000e+01
1, 7, 3.7500e+01, 2.3603e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.7024e+00, 3.0000e+01
1, 7, 3.7500e+01, 1.4380e+00, 4.0000e+01
1, 7, 3.7500e+01, 1.2110e+00, 5.5000e+01
1, 7, 3.7500e+01, 1.0820e+00, 7.2000e+01
1, 7, 3.7500e+01, 1.0008e+00, 9.0000e+01
1, 7, 3.7500e+01, 9.7322e-01, 9.9000e+01
1, 7, 3.7500e+01, 1.5956e+02, 1.0000e-03
1, 7, 3.7500e+01, 1.4451e+02, 2.0000e-03
1, 7, 3.7500e+01, 1.2119e+02, 5.0000e-03
1, 7, 3.7500e+01, 1.0861e+02, 8.0000e-03
1, 7, 3.7500e+01, 1.0265e+02, 1.0000e-02
1, 7, 3.7500e+01, 9.0318e+01, 1.6000e-02
1, 7, 3.7500e+01, 7.7237e+01, 2.7000e-02
1, 7, 3.7500e+01, 6.5420e+01, 4.5000e-02
1, 7, 3.7500e+01, 5.4230e+01, 7.7000e-02
1, 7, 3.7500e+01, 4.4399e+01, 1.3000e-01
1, 7, 3.7500e+01, 3.6334e+01, 2.1000e-01
1, 7, 3.7500e+01, 2.8895e+01, 3.5000e-01
1, 7, 3.7500e+01, 2.2241e+01, 6.0000e-01
1, 7, 3.7500e+01, 1.7327e+01, 9.5000e-01
1, 7, 3.7500e+01, 1.2701e+01, 1.7000e+00
1, 7, 3.7500e+01, 9.0644e+00, 3.0000e+00
1, 7, 3.7500e+01, 6.2979e+00, 5.1000e+00
1, 7, 3.7500e+01, 4.4165e+00, 8.3000e+00
1, 7, 3.7500e+01, 3.3383e+00, 1.2000e+01
1, 7, 3.7500e+01, 2.3603e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.7024e+00, 3.0000e+01
1, 7, 3.7500e+01, 1.4380e+00, 4.0000e+01
1, 7, 3.7500e+01, 1.2110e+00, 5.5000e+01
1, 7, 3.7500e+01, 1.0820e+00, 7.2000e+01
1, 7, 3.7500e+01, 1.0008e+00, 9.0000e+01
1, 7, 3.7500e+01, 9.7322e-01, 9.9000e+01
1, 7, 3.7500e+01, 1.5956e+02, 1.0000e-03
1, 7, 3.7500e+01, 1.4451e+02, 2.0000e-03
1, 7, 3.7500e+01, 1.2119e+02, 5.0000e-03
1, 7, 3.7500e+01, 1.0861e+02, 8.0000e-03
1, 7, 3.7500e+01, 1.0265e+02, 1.0000e-02
1, 7, 3.7500e+01, 9.0318e+01, 1.6000e-02
1, 7, 3.7500e+01, 7.7237e+01, 2.7000e-02
1, 7, 3.7500e+01, 6.5420e+01, 4.5000e-02
1, 7, 3.7500e+01, 5.4230e+01, 7.7000e-02
1, 7, 3.7500e+01, 4.4399e+01, 1.3000e-01
1, 7, 3.7500e+01, 3.6334e+01, 2.1000e-01
1, 7, 3.7500e+01, 2.8895e+01, 3.5000e-01
1, 7, 3.7500e+01, 2.2241e+01, 6.0000e-01
1, 7, 3.7500e+01, 1.7327e+01, 9.5000e-01
1, 7, 3.7500e+01, 1.2701e+01, 1.7000e+00
1, 7, 3.7500e+01, 9.0644e+00, 3.0000e+00
1, 7, 3.7500e+01, 6.2979e+00, 5.1000e+00
1, 7, 3.7500e+01, 4.4165e+00, 8.3000e+00
1, 7, 3.7500e+01, 3.3383e+00, 1.2000e+01
1, 7, 3.7500e+01, 2.3603e+00, 1.9000e+01
1, 7, 3.7500e+01, 1.7024e+00, 3.0000e+01
1, 7, 3.7500e+01, 1.4380e+00, 4.0000e+01
1, 7, 3.7500e+01, 1.2110e+00, 5.5000e+01
1, 7, 3.7500e+01, 1.0820e+00, 7.2000e+01
1, 7, 3.7500e+01, 1.0008e+00, 9.0000e+01
1, 7, 3.7500e+01, 9.7322e-01, 9.9000e+01
1, 7, 3.7500e+01, 1.5956e+02, 1.0000e-03
1, 7, 3.7500e+01, 1.4451e+02, 2.0000e-03
1, 7, 3.7500e+01, 1.2119e+02, 5.0000e-03
1, 7, 3.7500e+01, 1.0861e+02, 8.0000e-03
1, 7, 3.7500e+01, 1.0265e+02, 1.0000e-02
1, 7, 3.7500e+01, 9.0318e+01, 1.6000e-02
1, 7, 3.7500e+01, 7.7237e+01, 2.7000e-02
1, 7, 3.7500e+01, 6.5420e+01, 4.5000e-02
1, 7, 3.7500e+01, 5.4230e+01, 7.7000e-02
1, 7, 3.7500e+01, 4.4399e+01, 1.3000e-01
1, 7, 3.7500e+01, 3.6334e+01, 2.1000e-01
1, 7, 3.7500e+01, 2.8895e+01, 3.5000e-01
1, 7, 3.7500e+01, 2.2241e+01, 6.0000e-01
